id,value,feature_id,deleted_at,created_at,updated_at
2088,Social,253,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2089,Digital,253,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2090,Intra-entrepreneurship,253,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2091,Retail,254,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2092,Wholesale,254,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2093,Both,254,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2094,Personal Sales,255,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2095,Online Sales,255,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2096,Telephone Sales,255,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2097,E-mail Sales,255,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2098,Custom Sale,255,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2099,Other,255,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2100,Ethical hacking,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2101,Cyber security,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2102,Network security,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2103,CompTIA Security+,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2104,Cisco CCNA,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2105,Kali Linux,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2106,Wireshark,256,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2107,Long jump,257,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2108,Triple jump,257,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2109,High jump,257,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2110,Pole vault,257,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2111,Children,258,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2112,Pre-teens,258,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2113,Teens,258,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2114,Adults,258,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2115,Etiquette & Protocol,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2116,Public Speaking,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2117,Self-esteem,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2118,Empowerment,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2119,Stress Management,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2120,Social Media Usage,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2121,Leadership & Organization,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2122,Teamwork,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2123,Runway,259,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2124,For Children & Babies,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2125,Skincare,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2126,Lips,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2127,Body Hygiene,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2128,Hair,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2129,Nail,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2130,Fragrances,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2131,Dental Hygiene,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2132,Hair Removal,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2133,Makeup,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2134,Moisturizers,262,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2135,For Children & Babies,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2136,Skincare,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2137,Lips,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2138,Body Hygiene,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2139,Hair,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2140,Nails,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2141,Fragrances,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2142,Dental Hygiene,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2143,Hair Removal,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2144,Makeup,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2145,Moisturizers,263,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2146,Retail,264,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2147,Wholesale,264,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2148,Both,264,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2149,Telephone Sales,265,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2150,Online / Internet Sales,265,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2151,E-mail Sales,265,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2152,Personal Sales,265,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2153,Custom Made Sales,265,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2154,Deliveries,265,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2155,Shirts,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2156,Blouses,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2157,Pants,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2158,Dresses,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2159,Skirts,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2160,Bathing Suits,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2161,Beachwear,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2162,Underwear,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2163,Wedding Gowns,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2164,Suits,266,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2165,Retail,267,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2166,Wholesale,267,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2167,Both (Retail & Wholesale),267,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2168,Soloist,268,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2169,Band,268,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2170,Orchestra,268,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2171,International,269,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2172,Nationwide,269,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2173,Media tour,269,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2174,Rings,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2175,Bracelets,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2176,Necklaces,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2177,Pendants,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2178,Medallions,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2179,Brooches,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2180,Crowns & Tiaras,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2181,Hats,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2182,Bags & Purses,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2183,Hair Accessories,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2184,Watches,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2185,Glasses,270,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2186,Retail,271,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2187,Wholesale,271,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2188,Both (Retail & Wholesale),271,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2189,Rings,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2190,Bracelets,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2191,Necklaces,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2192,Pendants,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2193,Medallions,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2194,Brooches,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2195,Crowns and tiaras,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2196,Hats,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2197,Bags and Purses,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2198,Hair accessories,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2199,Watches,272,,2019-05-15 22:09:42.0,2019-05-15 22:09:42.0
2200,Glasses,272,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2201,Retail,273,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2202,Wholesale,273,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2203,Both (Retail & Wholesale),273,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2204,Shirts,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2205,Blouses,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2206,Skirts,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2207,Dresses,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2208,Wedding gowns,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2209,Bathing suits,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2210,Beachwear,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2211,Underwear,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2212,Suits,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2213,Pants,274,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2214,Synthetic Fiber,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2215,Natural Fiber,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2216,Spinning,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2217,Weaving,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2218,Dry Cleaning,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2219,Confection,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2220,High Fashion,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2221,Technical Fabrics,275,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2222,Rings,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2223,Bracelets,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2224,Necklaces,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2225,Pendants,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2226,Medallions,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2227,Brooches,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2228,Crowns and tiaras,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2229,Hats,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2230,Bags and Purses,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2231,Hair accessories,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2232,Watches,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2233,Glasses,276,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2234,Shirts,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2235,Blouses,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2236,Skirts,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2237,Dresses,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2238,Wedding Gowns,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2239,Swimsuit,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2240,Beachwear,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2241,Underwear,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2242,Suits,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2243,Pants,277,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2244,Edition,278,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2245,Mixing,278,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2246,Mastering,278,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2247,Representation,279,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2248,Scouting,279,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2249,Education,279,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2250,Management,279,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2251,Talent Management,279,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2252,Children & Babies,280,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2253,Teens,280,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2254,Women,280,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2255,Mechanical recording,282,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2256,Magnetic recording,282,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2257,Optical recording,282,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2258,Digital Magnetic,283,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2259,Digital Optical,283,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2260,Optic-magnetic,283,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2261,ProTools,285,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2262,iZotope Ozone,285,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2263,Adobe Audition CC,285,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2264,Nuendo,285,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2265,Children,286,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2266,Pre-teens,286,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2267,Teens,286,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2268,Adults,286,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2269,Etiquette & Protocol,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2270,Public Speaking,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2271,Self-esteem,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2272,Empowerment,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2273,Stress Management,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2274,Social Media Usage,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2275,Leadership & Organization,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2276,Teamwork,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2277,Runway,287,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2278,Rhythmic mixing,288,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2279,Mix on the fly,288,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2280,Fake mix on the fly,288,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2281,Cut to flight,288,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2282,Fake cut to flight,288,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2283,Hip Hop,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2284,Jazz,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2285,Salsa,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2286,Bachata,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2287,Merengue,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2288,Ballet,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2289,Belly dance,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2290,Tango,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2291,Zumba,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2292,Tap,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2293,Contemporary dance,289,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2294,Kids,290,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2295,Pre-teens,290,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2296,Teens,290,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2297,Adults,290,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2298,Professionals,290,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2299,Jazz,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2300,Rhythm & Blues (R&B),291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2301,Pop,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2302,Rock,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2303,Folk,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2304,Classical music,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2305,Country,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2306,Punk rock,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2307,Reggae,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2308,Heavy metal,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2309,Electronic,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2310,Techno,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2311,Soul,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2312,Alternative rock,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2313,Rap,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2314,Instrumental,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2315,Dubstep,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2316,Hip Hop,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2317,Reggaeton,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2318,Dembow,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2319,Swing,291,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2320,Acoustic guitar,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2321,Electric guitar,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2322,Drums,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2323,Flute,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2324,Piano,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2325,Violin,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2326,Ukulele,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2327,Saxophone,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2328,Cello,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2329,Trumpet,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2330,Accordion,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2331,Bass guitar,292,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2332,Jazz,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2333,Rhythm & Blues (R&B),293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2334,Pop,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2335,Rock,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2336,Folk,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2337,Classical music,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2338,Country,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2339,Punk rock,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2340,Reggae,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2341,Heavy metal,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2342,Electronic,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2343,Techno,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2344,Soul,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2345,Alternative rock,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2346,Rap,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2347,Instrumental,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2348,Dubstep,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2349,Hip Hop,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2350,Reggaeton,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2351,Dembow,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2352,Swing,293,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2353,Acoustic guitar,294,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2354,Electric guitar,294,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2355,Drums,294,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2356,Flute,294,,2019-05-15 22:09:43.0,2019-05-15 22:09:43.0
2357,Piano,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2358,Violin,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2359,Ukulele,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2360,Saxophone,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2361,Cello,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2362,Trumpet,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2363,Accordion,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2364,Bass guitar,294,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2365,Mastering,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2366,Digital Distribution,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2367,Physical Distribution,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2368,Promotions,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2369,Collaborations,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2370,Publishing,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2371,Synchronizations,295,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2372,By Service,296,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2373,By Time Period,296,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2374,Sale Percentage,296,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2375,Other,296,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2376,Spotify,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2377,iTunes,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2378,Apple Music,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2379,Amazon,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2380,YouTube,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2381,Google Play,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2382,Tidal,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2383,Beatport,297,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2384,Briefing,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2385,Communication,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2386,Strategic conceptualization,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2387,Negotiations and contracts,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2388,Payments and reports,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2389,Integral development,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2390,Events coordination,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2391,Location and licence management,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2392,Legal advice,298,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2393,Bands,299,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2394,DJs,299,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2395,Solists,299,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2396,Choirs,299,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2397,Orchestras,299,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2398,Concerts,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2399,Festivals,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2400,Awards,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2401,Parties,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2402,Galas,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2403,Shows,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2404,Reunions,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2405,Private Events,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2406,Charity Events,301,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2407,50-100,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2408,100-150,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2409,150-200,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2410,200-250,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2411,250-300,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2412,300-350,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2413,350-400,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2414,400-600,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2415,600-800,302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2416,"800-1,000",302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2417,"1,000-1,500",302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2418,"1,500-2,000",302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2419,"2,000-2,500",302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
2420,"More than 2,500",302,,2019-05-15 22:09:44.0,2019-05-15 22:09:44.0
